session_id,audio_segment_id,source_asr_sentence_id,start_ms,end_ms,duration_ms,text_clean,audio_source_type,speaker_role,asr_quality,host_speech_usable,exclusion_reason,word_confidence_avg,word_confidence_min,word_count,speech_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms,volume_dbfs,peak_dbfs,emphasis_label,prosody_measure_status,evidence_ref,completion_status
latest_live_04,latest_live_04-A000111,111,702070,709870,7800,你会发现，你练过的、学过的、你会用你的身体、你会控制的，跟不会控制的，完全是不同的段位！,host_speech,probable_host,high,true,,0.995,0.978,21,5.64,440,120,0.40478,-7.86,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000112,112,709990,714830,4840,姐妹们，你就跟棋手一样，都是会分段位的；女人也是分段位的。,host_speech,probable_host,high,true,,0.862,0.021,20,5.99,120,280,0.382739,-8.34,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000113,113,715110,718390,3280,这个段位不在你的外表，不在你的身材，不在你的学历。,host_speech,probable_host,high,true,,0.96,0.715,12,7.62,280,500,0.409438,-7.76,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000114,114,718890,722250,3360,是你对你身体的掌控力，这个是直接决定的。,host_speech,probable_host,high,true,,0.99,0.904,11,5.95,500,200,0.375109,-8.52,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000115,115,722450,729250,6800,所以说咱们想要学里面的，因为因为有很多人，大家知道我们我们女性其实是一个喇叭状吗？,host_speech,probable_host,high,true,,0.956,0.348,21,6.03,200,840,0.313135,-10.09,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000116,116,730090,732570,2480,口子是紧的，里面其实是空的。,host_speech,probable_host,high,true,,0.98,0.843,9,5.65,840,400,0.172527,-15.26,0.0,low_volume_or_pause,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000117,117,732970,740250,7280,真正决定我们的体验感的，决定我们能不能享受做女人的，其实是我们的中后端，就是喇叭的后面。,host_speech,probable_host,high,true,,0.971,0.476,23,6.04,400,400,0.401591,-7.92,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000118,118,740650,746010,5360,但是呢，我们现在在直播间里只能练喇叭口，不能练喇叭里面，懂吗？,host_speech,probable_host,high,true,,0.977,0.731,17,5.78,400,200,0.368131,-8.68,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000119,119,746210,754730,8520,想练喇叭里面，中后端的，收回来的，包裹住的，姐妹们，进我的内部粉丝群，我会告诉你们中后端怎么练习。,host_speech,probable_host,high,true,,0.985,0.823,29,5.75,200,540,0.365809,-8.73,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000120,120,755270,762430,7160,我们怎么用我们的瑜伽小球把它吸进去、吐出来，分段往上吸，然后还要让它360度螺旋式的在里面旋转。,host_speech,probable_host,high,true,,0.96,0.672,27,6.7,540,280,0.383443,-8.33,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000121,121,762710,770790,8080,当你学会了控制它360度螺旋式旋转的时候，你们想想看，这个还有什么车你驾驭不了？,host_speech,probable_host,high,true,,0.916,0.008,22,4.95,280,40,0.359509,-8.89,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000122,122,770830,775430,4600,就跟你学会了开车了，学会了驾驶技术了，什么车你都能开。,host_speech,probable_host,high,true,,0.927,0.053,14,5.87,40,440,0.38974,-8.18,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000123,123,775870,779070,3200,好，来，我为什么在球上找不到点呢？,host_speech,probable_host,high,true,,0.903,0.042,10,5.31,440,80,0.40409,-7.87,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000124,124,779150,784870,5720,宝贝，来，时间之水啊，你在球上找不到点，你的球的大小是不是25厘米的？,host_speech,probable_host,high,true,,0.95,0.101,21,6.12,80,460,0.35876,-8.9,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000125,125,785330,791730,6400,还有一个，在球上找不到点的，你们把这个球放在这里过后，一定要把你的臀部向两边扒开，知道吗？,host_speech,probable_host,high,true,,0.996,0.98,24,7.03,460,280,0.365844,-8.73,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000126,126,792010,796010,4000,你把臀部包向两边扒开，这个时候你看，才是盆底肌刚好卡在这里。,host_speech,probable_host,high,true,,0.978,0.861,18,7.5,280,480,0.364777,-8.76,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000127,127,796490,804650,8160,然后我们在做的时候呢，我们用盆底肌，我们找不到点，很多时候是用大腿在夹了，或者臀部在夹了，盆底肌没有用力。,host_speech,probable_host,high,true,,0.892,0.135,31,6.5,480,360,0.387511,-8.23,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000128,128,805010,809530,4520,所以说你的大腿放松，盆底肌收放收放，你。,host_speech,probable_host,high,true,,0.981,0.851,12,4.42,360,1340,0.339674,-9.38,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000129,129,810870,816430,5560,配合呼吸，不，所有不配合呼吸的盆底机都是白练，知道吗？,host_speech,probable_host,high,true,,0.968,0.658,16,4.86,1340,80,0.380144,-8.4,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000130,130,816510,827710,11200,因为你的盆底机调动不了，一定是呼气的呼OK 好，呼气的时候你就能够把它收起来哈。,host_speech,probable_host,high,true,,0.901,0.45,24,3.48,80,400,0.305648,-10.3,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000131,131,828110,836230,8120,燕子燕子，你说老师，我拍了两瓶椰子油，把链接发给客服了，然后呢怎么用椰子油练手法？,host_speech,probable_host,high,true,,0.989,0.857,29,5.05,400,240,0.423872,-7.46,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000132,132,836470,845200,8730,你发给客，你在1号链接去找客服，你不要找2号链接的椰子油客服，因为椰子油是品牌方，他们是没有手法可以给你的。,host_speech,probable_host,high,true,,0.983,0.858,34,6.19,240,360,0.381177,-8.38,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000133,133,845560,850520,4960,你你拍了过后，在一号链接找我，一号链接的客服，那个是我们自己的客服。,host_speech,probable_host,high,true,,0.99,0.935,18,6.85,360,720,0.379786,-8.41,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000134,134,851240,857120,5880,然后，哎，你跟那个永，你跟客服那边说一下，拍了椰子油了再去找的，找是不是？,host_speech,probable_host,high,true,,0.845,0.018,24,6.29,720,160,0.355075,-8.99,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000135,135,857280,861600,4320,好，然后完了过后，让他们单独发我们的这个手法的链接给他们啊。,host_speech,probable_host,high,true,,0.92,0.033,14,6.94,160,160,0.355653,-8.98,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000136,136,861760,862040,280,好。,low_confidence_speech,unknown,low,false,low_asr_confidence,0.033,0.033,1,7.14,160,320,0.337975,-9.42,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,partial
latest_live_04,latest_live_04-A000137,137,862360,863640,1280,老师什么时候开始直播？,host_speech,probable_host,medium,true,,0.764,0.046,5,8.59,320,40,0.349636,-9.13,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000138,138,863680,866120,2440,老师每天早上都会直播，早上10点钟。,host_speech,probable_host,medium,true,,0.747,0.066,10,7.38,40,240,0.39771,-8.01,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000139,139,866360,870600,4240,然后呢我会有，早上，然后有时候下午也会播，待会我的小助理会播。,host_speech,probable_host,high,true,,0.938,0.045,18,7.31,240,410,0.367824,-8.69,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000140,140,871010,880010,9000,啊，待会助理会在这里播，ok，好，来，接下来我再教大家一个哈，再教大家，放个乒乓球可以找到，谁告诉你放乒乓球的？,host_speech,probable_host,high,true,,0.949,0.119,30,6.22,410,120,0.363608,-8.79,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000141,141,880130,880570,440,傻子。,host_speech,probable_host,high,true,,0.922,0.855,2,6.82,120,480,0.296365,-10.56,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000142,142,881050,883370,2320,呵呵呵，哈，你这是误导大家。,host_speech,probable_host,medium,true,,0.709,0.133,7,6.03,480,320,0.408643,-7.77,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000143,143,883690,887370,3680,来，千万不要放乒乓球，什么什么什么高尔夫球的啊。,host_speech,probable_host,high,true,,0.992,0.98,11,6.52,320,560,0.316125,-10.0,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000144,144,887930,893450,5520,乒乓球它太小太硬了，它是不适合的啊，然后会让我们很不舒服的。,host_speech,probable_host,high,true,,0.987,0.848,17,5.43,560,240,0.348936,-9.15,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000145,145,893690,897050,3360,所以这次我当你是开玩笑哈，但是别别人不要去学啊。,host_speech,probable_host,high,true,,0.893,0.001,14,7.14,240,280,0.36794,-8.68,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
latest_live_04,latest_live_04-A000146,146,897330,900570,3240,就用这个瑜伽球，25厘米，软软的，刚好是适合的哈。,host_speech,probable_host,high,true,,0.977,0.855,16,7.72,280,390,0.354072,-9.02,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/asr_raw/latest_live_04_asr_result.json,passed
