session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,prop_interaction,courseware_interaction,action_observation_status,action_confidence,visual_evidence_ref,visual_evidence_source,completion_status
latest_live_07,latest_live_07-SEM0056-000001524440,1524440,1549680,speaking and gesturing with hands,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0006_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0057-000001550480,1550480,1575160,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0027-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0058-000001575480,1575480,1606210,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0027-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0059-000001606580,1606580,1619860,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0027-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0060-000001620180,1620180,1653250,speaking,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0028-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0061-000001653610,1653610,1674780,speaking,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0028-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0062-000001674940,1674940,1711170,主播在讲解过程中使用手势进行演示，身体保持坐姿，面向镜头。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0029-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0063-000001711490,1711490,1753440,主播在讲解过程中使用手势进行演示，身体保持坐姿，面向镜头。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0029-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0064-000001753520,1753520,1768670,speaking and gesturing with a toy,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0030-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0065-000001768990,1768990,1790700,speaking and gesturing with a toy,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0030-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0066-000001790820,1790820,1819940,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0007_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0067-000001820180,1820180,1841270,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0007_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0068-000001841550,1841550,1882360,"speaking, gesturing with hand, holding a cup",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0032-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0069-000001882880,1882880,1910000,"speaking, gesturing with hand, holding a cup",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0032-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0070-000001911090,1911090,1936720,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0033-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0071-000001937200,1937200,1972040,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0033-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0072-000001972720,1972720,1999690,讲解、手势指示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0034-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0073-000002000570,2000570,2059330,讲解、手势指示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0034-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0074-000002061050,2061050,2087430,主播站立讲解，双手比划动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0035-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0075-000002088420,2088420,2122950,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0076-000002123790,2123790,2143030,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0077-000002143350,2143350,2170740,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0078-000002171180,2171180,2192930,站立讲解，手持瑜伽球及打气筒，配合手势演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0037-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0079-000002193170,2193170,2218960,站立讲解，手持瑜伽球及打气筒，配合手势演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0037-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0080-000002219080,2219080,2235240,手持瑜伽球并进行讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0038-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0081-000002235680,2235680,2248310,手持瑜伽球并进行讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0038-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0082-000002248350,2248350,2266270,手持瑜伽球并进行讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0038-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0083-000002266590,2266590,2287280,手持瑜伽球并进行讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0038-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0084-000002287560,2287560,2303360,手持宣传册讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0039-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0085-000002303740,2303740,2330460,手持宣传册讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0039-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0086-000002330830,2330830,2345550,手持宣传册讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0039-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0087-000002346070,2346070,2365910,主播手持气球，进行讲解和互动。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0088-000002366310,2366310,2406290,主播手持气球，进行讲解和互动。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0089-000002406410,2406410,2421570,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0090-000002422070,2422070,2436470,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0091-000002436870,2436870,2477000,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0092-000002477400,2477400,2504870,站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0042-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0093-000002505230,2505230,2541730,站立讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0094-000002542010,2542010,2553370,站立讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0095-000002553930,2553930,2585120,站立讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0096-000002585560,2585560,2594720,手势演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0097-000002594880,2594880,2626720,手势演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0098-000002635800,2635800,2643560,手势演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0099-000002643680,2643680,2664090,讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0045-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0100-000002664490,2664490,2691840,讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0045-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
