priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
939,60,latest_live_01,UNK-000131,latest_live_01-SEM0089-000002049690,latest_live_01-COM00200,2040000,00:34:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00200,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
940,60,latest_live_01,UNK-000040,latest_live_01-SEM0095-000002200790,latest_live_01-COM00060,2160000,00:36:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00060,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
941,60,latest_live_01,UNK-000054,latest_live_01-SEM0095-000002200790,latest_live_01-COM00083,2160000,00:36:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00083,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
942,60,latest_live_01,UNK-000166,latest_live_01-SEM0095-000002200790,latest_live_01-COM00253,2160000,00:36:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00253,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
943,60,latest_live_01,UNK-000052,latest_live_01-SEM0099-000002294520,latest_live_01-COM00081,2280000,00:38:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00081,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
944,60,latest_live_01,UNK-000100,latest_live_01-SEM0099-000002294520,latest_live_01-COM00160,2280000,00:38:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00160,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
945,60,latest_live_01,UNK-000128,latest_live_01-SEM0099-000002294520,latest_live_01-COM00195,2280000,00:38:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00195,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
946,60,latest_live_01,UNK-000129,latest_live_01-SEM0099-000002294520,latest_live_01-COM00197,2280000,00:38:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00197,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
947,60,latest_live_01,UNK-000138,latest_live_01-SEM0099-000002294520,latest_live_01-COM00208,2280000,00:38:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00208,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
948,60,latest_live_01,UNK-000143,latest_live_01-SEM0099-000002294520,latest_live_01-COM00215,2280000,00:38:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00215,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
949,60,latest_live_01,UNK-000056,latest_live_01-SEM0101-000002356400,latest_live_01-COM00085,2340000,00:39:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00085,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
950,60,latest_live_01,UNK-000099,latest_live_01-SEM0101-000002356400,latest_live_01-COM00159,2340000,00:39:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00159,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
951,60,latest_live_01,UNK-000145,latest_live_01-SEM0101-000002356400,latest_live_01-COM00217,2340000,00:39:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00217,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
952,60,latest_live_01,UNK-000042,latest_live_01-SEM0104-000002407810,latest_live_01-COM00065,2400000,00:40:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00065,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
953,60,latest_live_01,UNK-000073,latest_live_01-SEM0104-000002407810,latest_live_01-COM00109,2400000,00:40:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00109,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
954,60,latest_live_01,UNK-000123,latest_live_01-SEM0104-000002407810,latest_live_01-COM00189,2400000,00:40:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00189,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
955,60,latest_live_01,UNK-000147,latest_live_01-SEM0104-000002407810,latest_live_01-COM00221,2400000,00:40:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00221,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
956,60,latest_live_01,UNK-000155,latest_live_01-SEM0104-000002407810,latest_live_01-COM00236,2400000,00:40:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00236,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
957,60,latest_live_01,UNK-000082,latest_live_01-SEM0109-000002564400,latest_live_01-COM00127,2520000,00:42:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00127,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
958,60,latest_live_01,UNK-000010,latest_live_01-SEM0110-000002588840,latest_live_01-COM00008,2580000,00:43:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00008,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
959,60,latest_live_01,UNK-000011,latest_live_01-SEM0113-000002648220,latest_live_01-COM00009,2640000,00:44:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00009,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
960,60,latest_live_01,UNK-000053,latest_live_01-SEM0113-000002648220,latest_live_01-COM00082,2640000,00:44:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00082,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
961,60,latest_live_01,UNK-000181,latest_live_01-SEM0113-000002648220,latest_live_01-COM00272,2640000,00:44:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00272,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
962,60,latest_live_01,UNK-000124,latest_live_01-SEM0116-000002729150,latest_live_01-COM00190,2700000,00:45:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00190,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
963,60,latest_live_01,UNK-000048,latest_live_01-SEM0119-000002763320,latest_live_01-COM00073,2760000,00:46:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00073,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
964,60,latest_live_01,UNK-000004,latest_live_01-SEM0122-000002827040,latest_live_01-COM00001,2820000,00:47:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00001,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
965,60,latest_live_01,UNK-000049,latest_live_01-SEM0122-000002827040,latest_live_01-COM00074,2820000,00:47:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00074,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
966,60,latest_live_01,UNK-000089,latest_live_01-SEM0122-000002827040,latest_live_01-COM00140,2820000,00:47:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00140,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
967,60,latest_live_01,UNK-000139,latest_live_01-SEM0122-000002827040,latest_live_01-COM00209,2820000,00:47:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00209,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
968,60,latest_live_01,UNK-000180,latest_live_01-SEM0122-000002827040,latest_live_01-COM00270,2820000,00:47:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00270,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
969,60,latest_live_01,UNK-000058,latest_live_01-SEM0126-000002882250,latest_live_01-COM00087,2880000,00:48:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00087,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
970,60,latest_live_01,UNK-000059,latest_live_01-SEM0126-000002882250,latest_live_01-COM00088,2880000,00:48:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00088,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
971,60,latest_live_01,UNK-000167,latest_live_01-SEM0130-000002958180,latest_live_01-COM00254,2940000,00:49:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00254,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
972,60,latest_live_01,UNK-000157,latest_live_01-SEM0136-000003139480,latest_live_01-COM00243,3120000,00:52:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00243,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
973,60,latest_live_01,UNK-000009,latest_live_01-SEM0140-000003252220,latest_live_01-COM00007,3240000,00:54:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00007,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
974,60,latest_live_01,UNK-000111,latest_live_01-SEM0142-000003321350,latest_live_01-COM00174,3300000,00:55:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00174,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
975,60,latest_live_01,UNK-000021,latest_live_01-SEM0143-000003411760,latest_live_01-COM00024,3360000,00:56:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00024,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
976,60,latest_live_01,UNK-000023,latest_live_01-SEM0144-000003477970,latest_live_01-COM00026,3420000,00:57:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00026,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
977,60,latest_live_01,UNK-000008,latest_live_01-SEM0145-000003517870,latest_live_01-COM00006,3480000,00:58:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00006,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
978,60,latest_live_01,UNK-000027,latest_live_01-SEM0145-000003517870,latest_live_01-COM00035,3480000,00:58:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00035,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
979,60,latest_live_01,UNK-000074,latest_live_01-SEM0145-000003517870,latest_live_01-COM00112,3480000,00:58:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00112,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
980,60,latest_live_01,UNK-000135,latest_live_01-SEM0145-000003517870,latest_live_01-COM00205,3480000,00:58:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00205,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
981,60,latest_live_01,UNK-000106,latest_live_01-SEM0148-000003617360,latest_live_01-COM00169,3600000,01:00:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00169,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
982,60,latest_live_01,UNK-000022,latest_live_01-SEM0151-000003674180,latest_live_01-COM00025,3660000,01:01:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00025,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
983,60,latest_live_01,UNK-000096,latest_live_01-SEM0151-000003674180,latest_live_01-COM00156,3660000,01:01:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00156,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
984,60,latest_live_01,UNK-000161,latest_live_01-SEM0151-000003674180,latest_live_01-COM00247,3660000,01:01:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00247,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
985,60,latest_live_01,UNK-000034,latest_live_01-SEM0153-000003743910,latest_live_01-COM00046,3720000,01:02:00,comment_reply_causality_not_confirmed,temporal_proximity_only_not_enough_for_direct_reply,latest_live_01-RL00046,true_source_limit,manual_review_original_video_comment_and_host_speech,pending_human_review
