bridge_id,field_type,lesson_id,source_type,source_quote,timecode,bridge_note,review_flag
B05989,案例证据,L0263,case,我們很多姐妹寬沒有摺疊,00:07:25.470,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05990,案例证据,L0263,case,還有的姐妹們在收回來的時候,00:07:33.710,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05991,案例证据,L0263,case,很多姐妹很容易出現錯誤的發力方式,00:09:26.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05992,案例证据,L0263,case,很多姐妹們在練習的時候,00:09:49.550,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05993,案例证据,L0263,case,那還有的姐妹們會用腰部來發力,00:09:57.550,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05994,案例证据,L0263,case,姐妹們練習一會兒,00:10:40.030,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05995,案例证据,L0263,case,很多姐妹也會容易出現一些錯誤的發力方式,00:14:25.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05996,案例证据,L0263,case,比如有的姐妹們就會用,00:14:28.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05997,案例证据,L0263,case,還有一堆姐妹們就會用腰,00:14:34.830,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05998,案例证据,L0263,case,甚至有的姐妹們在練習的時候就會發現,00:15:34.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B05999,案例证据,L0263,case,當時也有的姐妹們可能練習的時候發現,00:15:43.390,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06000,案例证据,L0263,case,可能有的姐妹們還不知道,00:16:31.150,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06001,案例证据,L0263,case,可能很多姐妹們都想,00:20:52.910,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06002,案例证据,L0263,case,姐妹們有感覺到嗎,00:25:56.870,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06003,案例证据,L0263,case,我們有的姐妹們發現,00:26:27.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06004,案例证据,L0263,case,那還有的姐妹們會發現,00:26:46.150,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06005,案例证据,L0264,case,比如说情绪的焦虑,00:01:47.090,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06006,案例证据,L0264,case,原来盆底机的收缩以外,00:02:08.970,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06007,案例证据,L0264,case,注意姐妹们在做这个练习的时候,00:04:58.140,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06008,案例证据,L0264,case,我们有的姐妹们可能对脉轮,00:06:32.510,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06009,案例证据,L0264,case,很多姐妹们在练习的,00:10:32.280,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06010,案例证据,L0264,case,比如说我们可以这样,00:10:44.960,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06011,案例证据,L0264,case,第二个我们很多姐妹们,00:11:07.400,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06012,案例证据,L0264,case,那么如果我们有这种情况的姐妹们,00:11:20.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06013,案例证据,L0264,case,比如说你平时感受到,00:16:25.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06014,案例证据,L0265,case,很多姐妹们我想大家都会有这样的困惑 对吧,00:00:25.460,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06015,案例证据,L0265,case,其实很多姐妹们都会有面临的这样的问题,00:00:52.860,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06016,案例证据,L0265,case,除此以外也会有很多姐妹跟我留言说,00:01:13.940,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06017,案例证据,L0265,case,当然没有生过宝宝的姐妹们,00:01:31.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06018,案例证据,L0265,case,很多姐妹就会不自觉的,00:02:59.300,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06019,案例证据,L0265,case,尤其是经过怀孕生产的姐妹,00:03:03.900,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06020,案例证据,L0265,case,好 很多姐妹在平躺下来过后发现,00:03:15.820,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06021,案例证据,L0265,case,那也有的姐妹们会出现后请,00:03:28.500,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06022,案例证据,L0265,case,我们有的姐妹就会发现,00:06:44.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06023,案例证据,L0265,case,我们有些姐妹就会出现骨盆的歪斜,00:06:56.480,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06024,案例证据,L0265,case,我们有的姐妹们在打开的时候会发现,00:08:02.270,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06025,案例证据,L0265,case,也有的姐妹们在打开的时候发现好像打不开,00:08:24.710,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06026,案例证据,L0265,case,接下来姐妹们跟着我一起,00:09:24.350,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06027,案例证据,L0265,case,也有的姐妹们在练习的时候,00:16:06.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06028,案例证据,L0265,case,我们很多人就会用膝盖去发力,00:16:34.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06029,案例证据,L0265,case,姐妹们 记住了吗,00:17:00.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06030,案例证据,L0266,case,也经常有姐妹们会发现,00:02:03.800,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06031,案例证据,L0266,case,可能刚开始我们的有的姐妹会有一点点紧张,00:07:31.730,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06032,案例证据,L0266,case,也有的姐妹们可能在练习的时候,00:15:33.190,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06033,案例证据,L0266,case,姐妹们这个动作学会了吗,00:16:04.990,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06034,案例证据,L0268,case,每個姐妹們都想要獲得對不對,00:00:20.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06035,案例证据,L0268,case,很多人會想我四肢也很協調,00:00:29.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06036,案例证据,L0268,case,你會發現以前你可能不會跳舞的,00:01:44.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06037,案例证据,L0268,case,以前你的身體很僵硬的,00:01:47.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06038,案例证据,L0268,case,那還有的姐妹們呢,00:01:51.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06039,案例证据,L0268,case,比如說我們感受到恐懼的情緒,00:03:10.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06040,案例证据,L0268,case,比如說我們感受到,00:03:12.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06041,案例证据,L0269,case,比如說我們的飼股聯合,00:00:38.890,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06042,案例证据,L0270,case,但是很多姐妹們在做區寬練習的時候都做錯了,00:01:20.340,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06043,案例证据,L0270,case,有很多姐妹們在做的時候,00:03:12.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06044,案例证据,L0270,case,我們很多姐妹寬沒有摺疊,00:03:22.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06045,案例证据,L0270,case,很多姐妹很容易出現錯誤的發力方式,00:05:28.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06046,案例证据,L0270,case,很多姐妹們在練習的時候,00:05:52.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06047,案例证据,L0270,case,那還有的姐妹們會用腰部來發力,00:06:00.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06048,案例证据,L0270,case,姐妹們練習一會兒,00:06:44.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06049,案例证据,L0270,case,很多姐妹也会容易出现一些错误的发力方式,00:10:34.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06050,案例证据,L0270,case,比如有的姐妹们就会用膝盖来带动,00:10:37.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B06051,案例证据,L0270,case,还有一些姐妹们就会用腰,00:10:44.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
