term,lesson_id,source_quote,timecode,definition_or_context,review_flag
私密训练,L1247,不会呼吸的私密训练,00:32:55.320,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1247,会带大家去做一些冥想,00:34:29.520,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1248,很多很多呼吸是不是,00:33:00.930,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1248,都除了跟盆底肌有關係,00:37:07.130,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1249,當初進到我們私密瑜伽的時候,00:06:45.600,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1249,用上呼吸式鼻息嘴呼,00:10:53.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1249,不用那個蓮花冥想,01:43:14.760,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1250,我就變成一單呼吸就光練呼吸,00:00:35.600,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1250,洗的 也紙油給她按摩,00:03:37.040,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1250,我们今天的课程就到此结束了,01:09:15.560,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1252,这一期的课程好像线下课的,00:06:01.930,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1252,腐蚀呼吸也有百代代血丝,00:21:27.840,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1252,很多人不知道啥是盆底肌,00:21:50.880,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1252,私密瑜伽的课程值得分享,00:24:45.860,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1252,我们通过我们的莲花冥想,00:40:54.910,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1252,你的音道在不断的被你进行按摩,00:47:59.960,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1253,我们要做三维呼吸的练习,00:06:26.200,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1253,课程就到此结束了,01:08:01.540,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1254,蝴蝶飞这一场课程,00:05:45.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1254,私密瑜伽就是意念關聯想像,00:30:31.720,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1254,當我們做快的時候一定是自然呼吸,00:35:46.100,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1255,來 今天晚上我們要練習蓮花冥想了,00:02:52.940,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1255,所以它裡面也叫呼吸機,00:05:13.010,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1255,給自己做一個叮叮按摩,00:49:10.020,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1256,今天是我们的第六节的课程,00:05:24.510,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1256,那我们在练习莲花冥想之前,00:06:44.590,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1256,我们先来练习西管式呼吸,00:06:47.550,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1257,藍宮真也呼吸更順暢了,00:15:40.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1257,课程叫家庭性教育,00:18:28.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1257,感觉是做了一个深度的冥想,00:26:40.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1257,再来去配合私密瑜伽,00:53:30.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1257,是不是给大家有钉钉按摩操,01:01:54.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1258,三维呼吸 看到了,00:05:25.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1258,还有吗 莲花冥想,00:05:27.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1260,我就變成一單呼吸,00:05:05.950,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1260,洗的 也只有給她按摩,00:08:07.950,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1260,其實剛開始最早不是做私密瑜伽,00:22:51.540,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1261,來到男性私密瑜伽這樣一個平台,00:37:51.840,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1261,如何透過我們的呼吸,01:23:02.270,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1262,今天的课程实验是多久,00:04:48.220,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1262,然后也是我们男性私密瑜伽的带客导师,00:06:47.860,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1262,因为大家通过呼吸,00:33:42.860,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1262,就是在帮助你的肠道做按摩,00:51:38.980,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1262,你的盆底肌越松的越厉害,01:05:37.300,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1263,"在2022年32期,咱們私密瑜伽之前呢,是沒有幸福門診的,也是在32期的時候",00:02:26.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1263,因為盆底肌其實是很複雜很複雜的,00:10:51.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1263,不管是呼吸運動還是說的話,00:11:33.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1263,給它進行一個按摩,01:19:45.010,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1264,還是日常的一些按摩上面,00:20:08.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1264,我希望在我們私密瑜伽平台,00:37:50.680,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1264,來用呼吸去控制這個球,01:31:11.710,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1268,呼吸都沉发 无连细,00:00:30.080,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1268,就像大家来到私密瑜伽,00:05:57.670,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1268,课程带进卷的抽奖,00:09:14.670,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密训练,L1268,你看我们通过私密训练,00:55:16.980,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1268,今天早上叫做连花冥想,00:58:08.980,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1268,我们不是有花园按摩的手法吗,01:37:31.390,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1268,你的盆底肌产生收缩,02:35:23.830,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1269,我們就天天給他按摩,00:40:10.710,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1269,我們練習私密瑜伽,00:55:31.560,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1270,好今天我們要嗯進入到八爪與呼吸了,00:04:14.610,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1270,我的臉花冥想是不是做過一次了,00:28:10.700,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1270,后面老是会有课程的,01:24:09.400,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1271,入球之前我们还是需要先练习一下呼吸,00:00:30.950,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1271,也发过老师的小画面按摩操的视频,00:41:53.630,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1272,我们的吸管式呼吸,00:01:55.780,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1272,因为刚刚结束的三天课程里面,00:10:26.510,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1272,用你的盆底肌抓住你的球,00:18:32.980,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1272,比如说你冥想的时候,00:34:24.820,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1272,他来帮你做按摩喽,00:35:10.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1273,今天是至尊爱人课程的第一天,00:00:09.580,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1273,阴道口的按摩用手,00:18:12.150,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1273,我們就念念呼吸或者是貓屎就可以了,00:40:33.080,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1274,吸气呼气吸管束呼吸,00:14:13.470,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1274,我們儘可能用瑜伽球在這裡給它產生按摩,00:35:51.480,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1275,里面的动作只是不带呼吸,00:08:12.740,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1275,怎樣去按摩自己的通道,00:59:12.040,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1276,我想只要是經由私密瑜伽,00:10:20.550,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1276,就是呼吸的這個部分,00:16:52.430,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1276,按摩一下自己脫皮吸收就可以了,00:23:26.430,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1277,頂吸它是把呼吸停留在這種狀態,00:19:56.690,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1277,你們練習私密瑜伽就好了,01:17:28.230,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1278,就是我们平时后呼吸,00:03:38.180,从课程原文上下文提取，需人工补充准确定义,needs_human_review
