lesson_id,source_path,file_name,extension,file_type,duration,duration_seconds,size_bytes,size_mb,last_write_time,has_transcript,transcript_source,process_status,notes,audio_codec,video_codec,width,height
L1049,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\临时\经典手口混战.mp4,经典手口混战.mp4,.mp4,video,00:04:23.500,263.5,492518818,469.7,2024-09-30 10:34:57,false,,pending_asr,,aac,h264,1920,1080
L1050,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王1.2px加速定版\8大口爱技巧.mp4,8大口爱技巧.mp4,.mp4,video,00:11:46.433,706.433,1330853193,1269.2,2024-09-29 17:46:33,false,,pending_asr,,aac,h264,1920,1080
L1051,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王1.2px加速定版\指尖之爱.mp4,指尖之爱.mp4,.mp4,video,00:11:04.400,664.4,1252946432,1194.9,2024-09-29 17:50:27,false,,pending_asr,,aac,h264,1920,1080
L1052,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王1.2px加速定版\经典勺式及变换式.mp4,经典勺式及变换式.mp4,.mp4,video,00:05:31.167,331.167,622260670,593.43,2024-09-29 17:43:52,false,,pending_asr,,aac,h264,1920,1080
L1053,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王1.2px加速定版\经典后位式.mp4,经典后位式.mp4,.mp4,video,00:07:50.967,470.967,711084989,678.14,2024-09-29 17:38:46,false,,pending_asr,,aac,h264,1920,1080
L1054,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王1.2px加速定版\经典女上位式.mp4,经典女上位式.mp4,.mp4,video,00:06:37.233,397.233,747776606,713.14,2024-09-29 17:41:32,false,,pending_asr,,aac,h264,1920,1080
L1055,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王1.2px加速定版\经典手口混战式.mp4,经典手口混战式.mp4,.mp4,video,00:04:23.433,263.433,494235051,471.34,2024-09-29 17:48:06,false,,pending_asr,,aac,h264,1920,1080
L1056,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王\情趣女王2\口爱.mp4,口爱.mp4,.mp4,video,00:14:07.733,847.733,1599017617,1524.94,2024-09-30 10:02:03,false,,pending_asr,,aac,h264,1920,1080
L1057,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王\情趣女王2\后入式.mp4,后入式.mp4,.mp4,video,00:09:25.167,565.167,1064430323,1015.12,2024-09-30 10:20:19,false,,pending_asr,,aac,h264,1920,1080
L1058,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王\情趣女王2\女上位式.mp4,女上位式.mp4,.mp4,video,00:07:56.667,476.667,897197315,855.63,2024-09-30 10:25:57,false,,pending_asr,,aac,h264,1920,1080
L1059,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王\情趣女王2\手口混战.mp4,手口混战.mp4,.mp4,video,00:05:16.133,316.133,593700258,566.2,2024-09-30 10:07:39,false,,pending_asr,,aac,h264,1920,1080
L1060,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王\情趣女王2\指尖之爱.mp4,指尖之爱.mp4,.mp4,video,00:13:17.267,797.267,1206009261,1150.14,2024-09-29 17:25:20,false,,pending_asr,,aac,h264,1920,1080
L1061,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王\情趣女王2\经典勺式及变换式.mp4,经典勺式及变换式.mp4,.mp4,video,00:06:37.400,397.4,599550855,571.78,2024-09-29 17:35:29,false,,pending_asr,,aac,h264,1920,1080
L1062,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王无logo版\八大口爱技巧.mp4,八大口爱技巧.mp4,.mp4,video,00:14:07.733,847.733,1598972217,1524.9,2024-09-29 17:59:39,false,,pending_asr,,aac,h264,1920,1080
L1063,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王无logo版\后入式.mp4,后入式.mp4,.mp4,video,00:09:25.167,565.167,1064405488,1015.1,2024-09-29 18:21:53,false,,pending_asr,,aac,h264,1920,1080
L1064,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王无logo版\女上位式.mp4,女上位式.mp4,.mp4,video,00:07:56.667,476.667,897194952,855.63,2024-09-29 18:27:27,false,,pending_asr,,aac,h264,1920,1080
L1065,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王无logo版\手口混战.mp4,手口混战.mp4,.mp4,video,00:05:16.133,316.133,593764102,566.26,2024-09-29 18:15:44,false,,pending_asr,,aac,h264,1920,1080
L1066,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王无logo版\指尖之爱.mp4,指尖之爱.mp4,.mp4,video,00:13:17.267,797.267,1503980026,1434.31,2024-09-29 18:12:23,false,,pending_asr,,aac,h264,1920,1080
L1067,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\情趣女王无logo版\经典勺式.mp4,经典勺式.mp4,.mp4,video,00:06:37.400,397.4,747070231,712.46,2024-09-29 18:04:21,false,,pending_asr,,aac,h264,1920,1080
L1068,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\水印1.mp4,水印1.mp4,.mp4,video,00:00:20.387,20.387,30640134,29.22,2024-09-28 11:38:04,false,,pending_asr,,aac,h264,1920,1080
L1069,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\成片\水印2.mp4,水印2.mp4,.mp4,video,00:00:25.867,25.867,38934155,37.13,2024-09-28 11:39:17,false,,pending_asr,,aac,h264,1920,1080
L1070,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\文档\体位1.docx,体位1.docx,.docx,text,,,1825025,1.74,2024-09-25 14:32:44,false,,pending_text_read,text material; will be read as source/reference text,,,,
L1071,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\文档\副本副本副本视频脚本9.2终版.docx,副本副本副本视频脚本9.2终版.docx,.docx,text,,,13933,0.01,2024-09-28 18:58:15,false,,pending_text_read,text material; will be read as source/reference text,,,,
L1072,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\文档\副本指尖之爱.docx,副本指尖之爱.docx,.docx,text,,,13773,0.01,2024-09-25 14:32:39,false,,pending_text_read,text material; will be read as source/reference text,,,,
L1073,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7400.MP4,C7400.MP4,.mp4,video,00:03:36.220,216.22,1543897137,1472.38,2024-09-23 13:13:47,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1074,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7401.MP4,C7401.MP4,.mp4,video,00:14:28.870,868.87,6208367393,5920.76,2024-09-23 13:31:27,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1075,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7402.MP4,C7402.MP4,.mp4,video,00:00:00.505,0.505,33820967,32.25,2024-09-23 15:36:14,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1076,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7403.MP4,C7403.MP4,.mp4,video,00:14:44.885,884.885,6309040522,6016.77,2024-09-23 16:01:56,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1077,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7404.MP4,C7404.MP4,.mp4,video,00:08:31.515,511.515,3624445381,3456.54,2024-09-23 17:05:01,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1078,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7405.MP4,C7405.MP4,.mp4,video,00:10:03.605,603.605,4262033685,4064.59,2024-09-23 17:16:58,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1079,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7406.MP4,C7406.MP4,.mp4,video,00:07:24.445,444.445,3154643937,3008.5,2024-09-23 17:28:44,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1080,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\2\CLIP\C7408.MP4,C7408.MP4,.mp4,video,00:05:49.350,349.35,2483499437,2368.45,2024-09-23 17:39:02,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1081,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7399.MP4,C7399.MP4,.mp4,video,00:01:27.090,87.09,637851619,608.3,2021-02-22 03:57:54,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1082,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7400.MP4,C7400.MP4,.mp4,video,00:01:31.095,91.095,671408403,640.3,2021-02-22 04:01:53,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1083,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7401.MP4,C7401.MP4,.mp4,video,00:01:30.595,90.595,671408111,640.3,2021-02-22 04:04:18,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1084,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7402.MP4,C7402.MP4,.mp4,video,00:01:33.595,93.595,671409875,640.31,2021-02-22 04:06:11,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1085,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7403.MP4,C7403.MP4,.mp4,video,00:03:34.715,214.715,1543896257,1472.37,2021-02-22 04:34:07,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1086,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7404.MP4,C7404.MP4,.mp4,video,00:14:28.870,868.87,6208367393,5920.76,2021-02-22 04:51:48,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1087,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7405.MP4,C7405.MP4,.mp4,video,00:14:44.885,884.885,6309040481,6016.77,2021-02-22 07:22:18,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1088,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7406.MP4,C7406.MP4,.mp4,video,00:08:31.515,511.515,3657999854,3488.54,2021-02-22 08:25:23,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1089,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7407.MP4,C7407.MP4,.mp4,video,00:10:03.605,603.605,4329147414,4128.6,2021-02-22 08:37:20,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1090,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7408.MP4,C7408.MP4,.mp4,video,00:07:24.945,444.945,3188198665,3040.5,2021-02-22 08:49:06,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1091,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7410.MP4,C7410.MP4,.mp4,video,00:05:49.350,349.35,2517053869,2400.45,2021-02-22 08:59:24,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1092,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7411.MP4,C7411.MP4,.mp4,video,00:00:03.505,3.505,33822745,32.26,2021-02-22 09:01:02,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1093,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7412.MP4,C7412.MP4,.mp4,video,00:00:09.510,9.51,100935137,96.26,2021-02-22 09:01:33,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1094,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7413.MP4,C7413.MP4,.mp4,video,00:00:09.510,9.51,100935137,96.26,2021-02-22 09:02:48,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1095,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\素材\CLIP\C7414.MP4,C7414.MP4,.mp4,video,00:00:11.515,11.515,100936313,96.26,2021-02-22 09:03:06,false,,pending_asr,,pcm_s16be,h264,1920,1080
L1096,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\配乐\1_1727600242.mp4,1_1727600242.mp4,.mp4,video,00:03:39.707,219.707,8863947,8.45,2024-09-29 17:15:11,false,,pending_asr,,aac,h264,448,960
L1097,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\配乐\5_1727425624.mp4,5_1727425624.mp4,.mp4,video,00:03:56.083,236.083,6958324,6.64,2024-09-27 17:01:53,false,,pending_asr,,aac,h264,448,960
L1098,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\配乐\6_1727425642.mp4,6_1727425642.mp4,.mp4,video,00:03:52.437,232.437,6608595,6.3,2024-09-27 17:01:48,false,,pending_asr,,aac,h264,448,960
L1099,"\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\配乐\Alina Baraz,Galimatias - Unfold.mp3","Alina Baraz,Galimatias - Unfold.mp3",.mp3,audio,00:04:32.143,272.143,10920879,10.41,2024-09-27 15:39:07,false,,pending_asr,,mp3,mjpeg,640,640
L1100,\\192.168.10.102\市场营销中心\品牌部\所有课程\情趣女王999\配乐\The Woodlands - Making Love on the Mountain (Sexy Mix).mp3,The Woodlands - Making Love on the Mountain (Sexy Mix).mp3,.mp3,audio,00:03:58.373,238.373,9749293,9.3,2024-09-27 15:48:50,false,,pending_asr,,mp3,mjpeg,640,640
L1101,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第五期\4月17日课程澜心老师主讲.mp4,4月17日课程澜心老师主讲.mp4,.mp4,video,02:00:44.300,7244.3,586838695,559.65,2025-11-24 21:33:37,false,,pending_asr,,aac,h264,960,480
L1102,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第五期\4月22日昀燕老师盆底肌课程.mp4,4月22日昀燕老师盆底肌课程.mp4,.mp4,video,01:57:54.167,7074.167,548879536,523.45,2025-11-24 21:31:21,false,,pending_asr,,aac,h264,960,480
L1103,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第五期\18日晚自我成长的五项修炼澜心.mp4,18日晚自我成长的五项修炼澜心.mp4,.mp4,video,02:33:28.400,9208.4,883892693,842.95,2025-11-24 21:16:58,false,,pending_asr,,aac,h264,960,480
L1104,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第五期\24日晚李昀燕——女性内生殖系统.mp4,24日晚李昀燕——女性内生殖系统.mp4,.mp4,video,02:00:57.071,7257.071,435006670,414.85,2025-11-24 21:22:20,false,,pending_asr,,aac,h264,960,480
L1105,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第五期\25日晚澜心——超级成交力.mp4,25日晚澜心——超级成交力.mp4,.mp4,video,01:21:31.144,4891.144,268924667,256.47,2025-11-24 21:15:08,false,,pending_asr,,aac,h264,960,480
L1106,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第五期\性生物学能量疗愈——澜心老师.mp4,性生物学能量疗愈——澜心老师.mp4,.mp4,video,01:26:53.321,5213.321,328002702,312.81,2025-11-24 21:22:22,false,,pending_asr,,aac,h264,960,480
L1107,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第一节课私密瑜伽的趋势与未来.mp4,第一节课私密瑜伽的趋势与未来.mp4,.mp4,video,02:57:50.206,10670.206,585694151,558.56,2025-11-24 21:39:05,false,,pending_asr,,aac,h264,2160,1080
L1108,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第七节课超级成交力.mp4,第七节课超级成交力.mp4,.mp4,video,02:18:29.984,8309.984,307286480,293.05,2025-11-24 21:41:20,false,,pending_asr,,aac,h264,2160,1080
L1109,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第三节课性生物能量疗愈.mp4,第三节课性生物能量疗愈.mp4,.mp4,video,01:52:46.405,6766.405,251998085,240.32,2025-11-24 21:39:02,false,,pending_asr,,aac,h264,2160,1080
L1110,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第二节课私密瑜伽原理功效及由来.mp4,第二节课私密瑜伽原理功效及由来.mp4,.mp4,video,02:41:24.979,9684.979,497628218,474.58,2025-11-24 21:33:54,false,,pending_asr,,aac,h264,2160,1080
L1111,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第五节课盆底肌解剖与测评.mp4,第五节课盆底肌解剖与测评.mp4,.mp4,video,02:00:04.112,7204.112,213331381,203.45,2025-11-24 21:35:42,false,,pending_asr,,aac,h264,2160,1080
L1112,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第六节课女阴九型与私密美学抗衰.mp4,第六节课女阴九型与私密美学抗衰.mp4,.mp4,video,10:03:13.580,36193.58,670043544,639,2025-11-24 21:45:50,false,,pending_asr,,aac,h264,2160,1080
L1113,\\192.168.10.102\市场营销中心\品牌部\所有课程\教练班\第六期\第四节课女性内生殖系统概述.mp4,第四节课女性内生殖系统概述.mp4,.mp4,video,02:15:18.680,8118.68,273016429,260.37,2025-11-24 21:27:51,false,,pending_asr,,aac,h264,2160,1080
L1114,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\001_WC-EditVideo_121.MP4,001_WC-EditVideo_121.MP4,.mp4,video,00:00:30.000,30.0,8606006,8.21,2025-11-22 16:05:30,false,,pending_asr,,aac,h264,1280,720
L1115,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\001_WC-EditVideo_124.MP4,001_WC-EditVideo_124.MP4,.mp4,video,00:00:25.400,25.4,4080508,3.89,2025-11-22 17:46:44,false,,pending_asr,,aac,h264,960,720
L1116,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\001_WC-EditVideo_126.MP4,001_WC-EditVideo_126.MP4,.mp4,video,00:00:27.500,27.5,5252767,5.01,2025-11-22 16:02:35,false,,pending_asr,,aac,h264,1280,720
L1117,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\1F50849D-4FAA-4D94-940C-AB6BC574D396.mp4,1F50849D-4FAA-4D94-940C-AB6BC574D396.mp4,.mp4,video,00:00:30.020,30.02,6008299,5.73,2025-11-22 15:48:05,false,,pending_asr,,aac,h264,720,960
L1118,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\4月17日课程澜心老师主讲(1).mp4,4月17日课程澜心老师主讲(1).mp4,.mp4,video,02:00:44.300,7244.3,586838695,559.65,2025-11-29 20:23:17,false,,pending_asr,,aac,h264,960,480
L1119,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\4月22日昀燕老师盆底肌课程(1).mp4,4月22日昀燕老师盆底肌课程(1).mp4,.mp4,video,01:57:54.167,7074.167,548879536,523.45,2025-11-29 20:14:49,false,,pending_asr,,aac,h264,960,480
L1120,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\6.1家庭性教育公益大讲堂2020-05-30 212957.mp4,6.1家庭性教育公益大讲堂2020-05-30 212957.mp4,.mp4,video,01:21:46.125,4906.125,1262409995,1203.93,2025-11-21 19:29:49,false,,pending_asr,,aac,h264,1280,720
L1121,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\7D8EB55F-8040-4E10-BBAF-C3DD1BAD6FEB.mp4,7D8EB55F-8040-4E10-BBAF-C3DD1BAD6FEB.mp4,.mp4,video,00:00:30.033,30.033,8384919,8,2025-11-22 16:59:30,false,,pending_asr,,aac,h264,960,544
L1122,\\192.168.10.102\市场营销中心\品牌部\所有课程\未分组\12月7日.mp4,12月7日.mp4,.mp4,video,00:00:59.002,59.002,74227340,70.79,2025-11-22 15:44:20,false,,pending_asr,,aac,h264,1080,1080
