session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,action_observation_status,action_confidence,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,prosody_label,volume_change,prosody_status,evidence_ref,completion_status
latest_live_07,latest_live_07-SEM0071-000001937200,1937200,1972040,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.44,720,760,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0072-000001972720,1972720,1999690,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.58,1582.5,1632.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0073-000002000570,2000570,2059330,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,2.98,953.3,1093.3,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0074-000002061050,2061050,2087430,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,3.86,1005,822.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0075-000002088420,2088420,2122950,speaking and gesturing,engaged and smiling,camera/audience,standing,using hand gestures for emphasis,none,observed_by_qwen_vl_window,0.98,3.94,682.5,645,clear_and_enthusiastic,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json,passed
latest_live_07,latest_live_07-SEM0076-000002123790,2123790,2143030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.54,368,424,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0077-000002143350,2143350,2170740,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.37,307.5,337.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0078-000002171180,2171180,2192930,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.36,627.5,577.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0079-000002193170,2193170,2218960,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.39,327.5,297.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0080-000002219080,2219080,2235240,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.14,208,272,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0081-000002235680,2235680,2248310,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.33,287.5,187.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0082-000002248350,2248350,2266270,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.83,170,240,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0083-000002266590,2266590,2287280,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.5,248.3,241.7,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0084-000002287560,2287560,2303360,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.78,260,285,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0085-000002303740,2303740,2330460,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.88,315,312.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0086-000002330830,2330830,2345550,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,9.36,272.5,310,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0087-000002346070,2346070,2365910,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.73,380,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0088-000002366310,2366310,2406290,speaking and gesturing,neutral to engaged,camera,"standing, facing forward",using hands to emphasize points,no direct interaction with courseware,observed_by_qwen_vl_window,0.9,6.04,310,253.3,clear and steady,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,passed
latest_live_07,latest_live_07-SEM0089-000002406410,2406410,2421570,speaking and gesturing,neutral to engaged,camera,"standing, facing forward",using hands to emphasize points,no direct interaction with courseware,observed_by_qwen_vl_window,0.9,6.89,190,285,clear and steady,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,passed
latest_live_07,latest_live_07-SEM0090-000002422070,2422070,2436470,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.47,295,270,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0091-000002436870,2436870,2477000,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.31,350,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0092-000002477400,2477400,2504870,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.39,397.5,387.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0093-000002505230,2505230,2541730,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.93,340,328.6,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0094-000002542010,2542010,2553370,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.85,230,300,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0095-000002553930,2553930,2585120,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.48,567.5,537.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0096-000002585560,2585560,2594720,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.36,360,290,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0097-000002594880,2594880,2626720,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.46,330,2560,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0098-000002635800,2635800,2643560,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.2,2460,220,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0099-000002643680,2643680,2664090,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.98,248,794,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0100-000002664490,2664490,2691840,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.34,385.6,372.2,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0101-000002692120,2692120,2706800,speaking and gesturing,engaged and informative,camera/audience,standing,using hand gestures to emphasize points,none,observed_by_qwen_vl_window,0.98,7.52,180,205,clear_and_calm,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0010_qwen-vl-plus.json,passed
latest_live_07,latest_live_07-SEM0102-000002707180,2707180,2752310,speaking and gesturing,engaged and informative,camera/audience,standing,using hand gestures to emphasize points,none,observed_by_qwen_vl_window,0.98,6.56,295.7,287.1,clear_and_calm,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0010_qwen-vl-plus.json,passed
latest_live_07,latest_live_07-SEM0103-000002752630,2752630,2766710,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.66,270,260,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0104-000002766990,2766990,2788030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.3,310,320,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0105-000002788350,2788350,2825230,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.06,295,275,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_07,latest_live_07-SEM0106-000002825470,2825470,2839870,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.57,310,460,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
