priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
334,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00173,latest_live_09-SEM0027-000000619220,latest_live_09-COM00004,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
335,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00174,latest_live_09-SEM0027-000000619220,latest_live_09-COM00005,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
336,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00175,latest_live_09-SEM0040-000000927430,latest_live_09-COM00006,900000,00:15:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
337,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00176,latest_live_09-SEM0040-000000927430,latest_live_09-COM00007,900000,00:15:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
338,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00177,latest_live_09-SEM0040-000000927430,latest_live_09-COM00008,900000,00:15:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
339,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00178,latest_live_09-SEM0051-000001200880,latest_live_09-COM00009,1200000,00:20:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
340,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00179,latest_live_09-SEM0051-000001200880,latest_live_09-COM00010,1200000,00:20:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
341,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00180,latest_live_09-SEM0062-000001500980,latest_live_09-COM00011,1500000,00:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
342,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00181,latest_live_09-SEM0062-000001500980,latest_live_09-COM00012,1500000,00:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
343,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00182,latest_live_09-SEM0062-000001500980,latest_live_09-COM00013,1500000,00:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
344,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00183,latest_live_09-SEM0074-000001793840,latest_live_09-COM00014,1800000,00:30:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
345,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00184,latest_live_09-SEM0074-000001793840,latest_live_09-COM00015,1800000,00:30:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
346,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00185,latest_live_09-SEM0086-000002097040,latest_live_09-COM00016,2100000,00:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
347,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00186,latest_live_09-SEM0086-000002097040,latest_live_09-COM00017,2100000,00:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
348,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00187,latest_live_09-SEM0086-000002097040,latest_live_09-COM00018,2100000,00:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
349,82,latest_live_09,MR-REPLY-latest_live_09-RPLY00188,latest_live_09-SEM0086-000002097040,latest_live_09-COM00019,2100000,00:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
350,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00189,latest_live_10-SEM0001-000000000280,latest_live_10-COM00001,0,00:00:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
351,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00190,latest_live_10-SEM0011-000000305980,latest_live_10-COM00002,300000,00:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
352,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00191,latest_live_10-SEM0011-000000305980,latest_live_10-COM00003,300000,00:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
353,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00192,latest_live_10-SEM0023-000000587980,latest_live_10-COM00004,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
354,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00193,latest_live_10-SEM0023-000000587980,latest_live_10-COM00005,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
355,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00194,latest_live_10-SEM0023-000000587980,latest_live_10-COM00006,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
356,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00195,latest_live_10-SEM0031-000000893930,latest_live_10-COM00007,900000,00:15:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
357,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00196,latest_live_10-SEM0044-000001185190,latest_live_10-COM00008,1200000,00:20:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
358,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00197,latest_live_10-SEM0044-000001185190,latest_live_10-COM00009,1200000,00:20:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
359,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00198,latest_live_10-SEM0057-000001494600,latest_live_10-COM00010,1500000,00:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
360,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00199,latest_live_10-SEM0071-000001798630,latest_live_10-COM00011,1800000,00:30:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
361,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00200,latest_live_10-SEM0071-000001798630,latest_live_10-COM00012,1800000,00:30:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
362,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00201,latest_live_10-SEM0101-000002397740,latest_live_10-COM00013,2400000,00:40:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
363,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00202,latest_live_10-SEM0101-000002397740,latest_live_10-COM00014,2400000,00:40:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
364,82,latest_live_10,MR-REPLY-latest_live_10-RPLY00203,latest_live_10-SEM0113-000002696040,latest_live_10-COM00015,2700000,00:45:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
