lesson_id,file_type,file_name,source_path,expected_size_bytes,actual_size_bytes,expected_last_write_time,actual_last_write_time,exists,size_match,mtime_match,status,error
L0913,video,澜心早课美臀课10月14日.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心早课美臀课10月14日.mp4,262397692,262397692,2025-11-23 23:28:07,2025-11-23 23:28:07,true,true,true,ok,
L0914,video,澜心早课美臀课10月15日.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心早课美臀课10月15日.mp4,264247282,264247282,2025-11-23 23:17:18,2025-11-23 23:17:18,true,true,true,ok,
L0915,video,澜心早课美臀课10月21日.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心早课美臀课10月21日.mp4,340967187,340967187,2025-11-23 23:32:40,2025-11-23 23:32:40,true,true,true,ok,
L0916,video,澜心早课美臀课10月22日.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心早课美臀课10月22日.mp4,249250334,249250334,2025-11-23 23:26:51,2025-11-23 23:26:51,true,true,true,ok,
L0917,video,澜心早课美臀课11月18日.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心早课美臀课11月18日.mp4,262665696,262665696,2025-11-23 23:16:57,2025-11-23 23:16:57,true,true,true,ok,
L0918,video,澜心老师美臀舞第一节小格式(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心老师美臀舞第一节小格式(2).mp4,2002249075,2002249075,2025-11-23 23:38:44,2025-11-23 23:38:44,true,true,true,ok,
L0919,video,澜心老师美臀课十七.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心老师美臀课十七.mp4,262665696,262665696,2025-11-23 23:14:09,2025-11-23 23:14:09,true,true,true,ok,
L0920,video,澜心老师美臀课十八.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\澜心老师美臀课十八.mp4,292358001,292358001,2025-11-23 23:20:38,2025-11-23 23:20:38,true,true,true,ok,
L0921,video,第6课 激情美臀舞 mp4.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\第6课 激情美臀舞 mp4.mp4,1665642465,1665642465,2025-11-23 23:28:03,2025-11-23 23:28:03,true,true,true,ok,
L0922,video,第三课小格式(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\第三课小格式(2).mp4,929485730,929485730,2025-11-23 23:43:20,2025-11-23 23:43:20,true,true,true,ok,
L0923,video,第二课小格式(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\美臀\第二课小格式(2).mp4,1767626341,1767626341,2025-11-23 23:42:37,2025-11-23 23:42:37,true,true,true,ok,
L0924,video,亲密能量第一课.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\12.1\亲密能量第一课.mp4,4666872505,4666872505,2025-12-01 15:54:28,2025-12-01 15:54:28,true,true,true,ok,
L0925,video,亲密能量第二课.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\12.1\亲密能量第二课.mp4,4906712983,4906712983,2025-12-01 14:21:57,2025-12-01 14:21:57,true,true,true,ok,
L0926,video,亲密能量第一课.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\12.1\压缩\亲密能量第一课.mp4,1188519954,1188519954,2025-12-15 17:37:46,2025-12-15 17:37:46,true,true,true,ok,
L0927,video,亲密能量第二课.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\12.1\压缩\亲密能量第二课.mp4,863880355,863880355,2025-12-15 17:18:12,2025-12-15 17:18:12,true,true,true,ok,
L0928,video,20210529亲密能量训练-第一团员.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\20210529亲密能量训练-第一团员.mp4,186304921,186304921,2025-12-01 11:29:29,2025-12-01 11:29:29,true,true,true,ok,
L0929,video,20210606亲密能量训练-第二团员.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\20210606亲密能量训练-第二团员.mp4,580367609,580367609,2025-11-21 18:23:23,2025-11-21 18:23:23,true,true,true,ok,
L0930,video,20210612亲密能量训练-第三团员.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\20210612亲密能量训练-第三团员.mp4,647302133,647302133,2025-11-21 19:06:16,2025-11-21 19:06:16,true,true,true,ok,
L0931,video,亲密能量第一课2021-08-13092129.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量第一课2021-08-13092129.mp4,1980582821,1980582821,2025-11-21 18:50:10,2025-11-21 18:50:10,true,true,true,ok,
L0932,video,亲密能量第三课2021-08-15091534.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量第三课2021-08-15091534.mp4,663389558,663389558,2025-11-21 19:10:03,2025-11-21 19:10:03,true,true,true,ok,
L0933,video,亲密能量第二课2021-08-14100134.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量第二课2021-08-14100134.mp4,1072268023,1072268023,2025-11-21 18:38:22,2025-11-21 18:38:22,true,true,true,ok,
L0934,video,亲密能量第四课2021-08-16084139.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量第四课2021-08-16084139.mp4,491289964,491289964,2025-11-21 19:00:08,2025-11-21 19:00:08,true,true,true,ok,
L0935,video,亲密能量训练第一课2021-05-14073146.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量训练第一课2021-05-14073146.mp4,160975552,160975552,2025-11-21 18:15:16,2025-11-21 18:15:16,true,true,true,ok,
L0936,video,亲密能量训练第三课2021-05-17080218.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量训练第三课2021-05-17080218.mp4,1071652176,1071652176,2025-11-21 18:39:37,2025-11-21 18:39:37,true,true,true,ok,
L0937,video,亲密能量训练第二课2021-05-16080217.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量训练第二课2021-05-16080217.mp4,968168861,968168861,2025-11-21 18:46:25,2025-11-21 18:46:25,true,true,true,ok,
L0938,video,亲密能量训练第五课2021-05-19082738.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量训练第五课2021-05-19082738.mp4,1199316689,1199316689,2025-11-21 19:49:05,2025-11-21 19:49:05,true,true,true,ok,
L0939,video,亲密能量训练第六课2021-05-20083655.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量训练第六课2021-05-20083655.mp4,1346013069,1346013069,2025-11-21 18:54:14,2025-11-21 18:54:14,true,true,true,ok,
L0940,video,亲密能量训练第四课2021-05-18073232.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\亲密能量\亲密能量训练第四课2021-05-18073232.mp4,911105341,911105341,2025-11-21 18:52:06,2025-11-21 18:52:06,true,true,true,ok,
L0941,video,性感流动二阶段第六课2021-11-15205955.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\性感流动\性感流动二阶段第六课2021-11-15205955.mp4,293484395,293484395,2025-11-22 15:43:40,2025-11-22 15:43:40,true,true,true,ok,
L0942,video,性感流动二阶第5课2021-11-14210037.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\性感流动\性感流动二阶第5课2021-11-14210037.mp4,414230917,414230917,2025-11-22 15:47:59,2025-11-22 15:47:59,true,true,true,ok,
L0943,video,性感流动第三课2021-12-14205142.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\性感流动\性感流动第三课2021-12-14205142.mp4,218582035,218582035,2025-11-22 15:39:45,2025-11-22 15:39:45,true,true,true,ok,
L0944,video,性感流动第二阶段第三课2021-11-12210224.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\性感流动\性感流动第二阶段第三课2021-11-12210224.mp4,276195583,276195583,2025-11-22 15:45:20,2025-11-22 15:45:20,true,true,true,ok,
L0945,video,性感流动第二阶第7课2021-11-17210647.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\性感流动\性感流动第二阶第7课2021-11-17210647.mp4,331599304,331599304,2025-11-22 15:07:26,2025-11-22 15:07:26,true,true,true,ok,
L0946,video,性感流动第四课2021-12-16210105.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\阿卡什课程\性感流动\性感流动第四课2021-12-16210105.mp4,232724811,232724811,2025-11-22 15:42:01,2025-11-22 15:42:01,true,true,true,ok,
L0947,video,13-18岁发育特征压缩版.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\青春\13-18岁发育特征压缩版.mp4,899444753,899444753,2025-11-24 00:32:38,2025-11-24 00:32:38,true,true,true,ok,
L0948,video,5646283B-463D-4FD7-BE60-0DCC1263532C(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\青春\5646283B-463D-4FD7-BE60-0DCC1263532C(1).mp4,748249858,748249858,2025-11-24 00:31:01,2025-11-24 00:31:01,true,true,true,ok,
L0949,video,智慧父母绽放青春2024-07-13222935.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\青春\智慧父母绽放青春2024-07-13222935.mp4,1946379336,1946379336,2025-11-24 00:45:24,2025-11-24 00:45:24,true,true,true,ok,
L0950,video,青春期常见问题（压缩版）(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\青春\青春期常见问题（压缩版）(1).mp4,820484125,820484125,2025-11-21 18:15:26,2025-11-21 18:15:26,true,true,true,ok,
L0951,video,5.31——54期魅力女神训练营 开营典礼2024-05-31 205522.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\5.31——54期魅力女神训练营 开营典礼2024-05-31 205522.mp4,1221129058,1221129058,2025-11-23 17:47:02,2025-11-23 17:47:02,true,true,true,ok,
L0952,video,53期魅力女神训练营2024-05-16135930.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\53期魅力女神训练营2024-05-16135930.mp4,1772998,1772998,2025-11-23 17:25:45,2025-11-23 17:25:45,true,true,true,ok,
L0953,video,53期魅力女神训练营(2)-2024-05-16163925.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\53期魅力女神训练营(2)-2024-05-16163925.mp4,964099843,964099843,2025-11-23 17:46:32,2025-11-23 17:46:32,true,true,true,ok,
L0954,video,53期魅力女神训练营毕业典礼2024-05-20195344.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\53期魅力女神训练营毕业典礼2024-05-20195344.mp4,20199717,20199717,2025-11-23 17:47:03,2025-11-23 17:47:03,true,true,true,ok,
L0955,video,53期魅力女神训练营毕业典礼(2)-2024-05-20222125.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\53期魅力女神训练营毕业典礼(2)-2024-05-20222125.mp4,2316460079,2316460079,2025-11-23 17:44:38,2025-11-23 17:44:38,true,true,true,ok,
L0956,video,0517午课魅力女神训练营-美臀2024-05-17161556.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\0517午课魅力女神训练营-美臀2024-05-17161556.mp4,727338801,727338801,2025-11-23 18:08:49,2025-11-23 18:08:49,true,true,true,ok,
L0957,video,0518午课魅力女神训练营-美臀2024-05-18161329.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\0518午课魅力女神训练营-美臀2024-05-18161329.mp4,712490820,712490820,2025-11-23 17:30:55,2025-11-23 17:30:55,true,true,true,ok,
L0958,video,0519午课魅力女神训练营-美臀2024-05-19162243.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\0519午课魅力女神训练营-美臀2024-05-19162243.mp4,799135560,799135560,2025-11-23 17:34:00,2025-11-23 17:34:00,true,true,true,ok,
L0959,video,0519早课魅力女神训练营-美臀2024-05-19081932.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\0519早课魅力女神训练营-美臀2024-05-19081932.mp4,2083477944,2083477944,2025-11-23 18:12:37,2025-11-23 18:12:37,true,true,true,ok,
L0960,video,0520午课魅力女神训练营-美臀2024-05-20161212.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\0520午课魅力女神训练营-美臀2024-05-20161212.mp4,690160166,690160166,2025-11-23 17:35:21,2025-11-23 17:35:21,true,true,true,ok,
L0961,video,0520早课魅力女神训练营-美臀2024-05-20084356.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\0520早课魅力女神训练营-美臀2024-05-20084356.mp4,2242628975,2242628975,2025-11-23 17:52:26,2025-11-23 17:52:26,true,true,true,ok,
L0962,video,“魅力女神”开年直播2022-03-08214002.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\“魅力女神”开年直播2022-03-08214002.mp4,3961116259,3961116259,2025-11-22 17:48:22,2025-11-22 17:48:22,true,true,true,ok,
L0963,video,做一个清香润的魅力女神_回看(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\做一个清香润的魅力女神_回看(2).mp4,440946144,440946144,2025-11-21 18:09:19,2025-11-21 18:09:19,true,true,true,ok,
L0964,video,做一个清香润的魅力女神_回看(4).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\做一个清香润的魅力女神_回看(4).mp4,426300720,426300720,2025-11-21 20:03:50,2025-11-21 20:03:50,true,true,true,ok,
L0965,video,做一个清香润的魅力女神_回看.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\做一个清香润的魅力女神_回看.mp4,80679469,80679469,2025-11-21 17:57:58,2025-11-21 17:57:58,true,true,true,ok,
L0966,video,美臀训练课2024-05-17080750.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\魅力女神\美臀训练课2024-05-17080750.mp4,1819071365,1819071365,2025-11-23 18:13:57,2025-11-23 18:13:57,true,true,true,ok,
L0967,video,1.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\1.mp4,1691066288,1691066288,2025-11-27 10:32:29,2025-11-27 10:32:29,true,true,true,ok,
L0968,video,4-4作业.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\4-4作业.mp4,4769633,4769633,2025-11-27 12:18:39,2025-11-27 12:18:39,true,true,true,ok,
L0969,video,6月20日(5)小金笔使用教程最终修改成片.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\6月20日(5)小金笔使用教程最终修改成片.mp4,531753816,531753816,2025-11-27 11:11:06,2025-11-27 11:11:06,true,true,true,ok,
L0970,video,6月20日花园膜使用教学视频.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\6月20日花园膜使用教学视频.mp4,112016889,112016889,2025-11-27 11:15:48,2025-11-27 11:15:48,true,true,true,ok,
L0971,video,6月20日花蒂玛香腺喷雾.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\6月20日花蒂玛香腺喷雾.mp4,94446948,94446948,2025-11-27 10:48:05,2025-11-27 10:48:05,true,true,true,ok,
L0972,video,6月20日高潮液使用教学视频.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\6月20日高潮液使用教学视频.mp4,67459455,67459455,2025-11-27 11:29:00,2025-11-27 11:29:00,true,true,true,ok,
L0973,video,6月21日花地马洗液使用教学视频.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\默认分组\6月21日花地马洗液使用教学视频.mp4,233036959,233036959,2025-11-27 10:50:17,2025-11-27 10:50:17,true,true,true,ok,
